Plant,Plant Description,Storage Location,Storage Location Description,Material Number,MS Code,Material Description,Sales Document,Sales Document Item,Linkage Number,Stock Quantity,Unit,Serial Number,Stock Amount
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29086,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29087,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29088,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29089,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29090,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29091,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29092,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29093,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29094,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29095,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29096,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29097,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29098,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29099,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29100,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29101,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29102,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29103,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29104,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29105,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29106,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29107,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29108,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29109,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29110,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29111,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29112,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29113,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29114,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29115,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29116,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29117,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29118,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29119,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29120,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29121,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29122,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29123,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29124,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29125,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29126,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29127,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29128,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29129,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29130,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29131,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29132,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29133,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000255,CPA110Y-NHSNN-NNNNN,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN,,0,,1,ST,90ZB29134,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29230,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29231,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29235,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29236,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29237,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29238,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29239,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29240,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29241,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29242,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29243,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29244,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29245,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29246,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29247,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29248,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29249,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29250,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29251,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29252,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29253,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB29254,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB31755,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB31763,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB31766,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB31767,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB31774,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB31775,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB31776,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB31779,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB31780,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90ZB31785,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90ZB31786,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90ZB31787,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000256,CPA110Y-NVSNN-NNNNN,BOTTOM WORKS: CPA110Y-NVSNN-NNNNN,,0,,1,ST,90ZB31788,"15,508.22"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000256,CPA110Y-NVSNN-NNNNN,BOTTOM WORKS: CPA110Y-NVSNN-NNNNN,,0,,1,ST,90ZB31789,"15,508.22"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000001,CPA430Y-NASNN-NNNNN,BOTTOM WORKS: CPA430Y-NASNN-NNNNN,,0,,1,ST,90ZB31790,"11,079.52"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000001,CPA430Y-NASNN-NNNNN,BOTTOM WORKS: CPA430Y-NASNN-NNNNN,,0,,1,ST,90ZB31791,"11,079.52"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000001,CPA430Y-NASNN-NNNNN,BOTTOM WORKS: CPA430Y-NASNN-NNNNN,,0,,1,ST,90ZB31792,"11,079.52"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000001,CPA430Y-NASNN-NNNNN,BOTTOM WORKS: CPA430Y-NASNN-NNNNN,,0,,1,ST,90ZB31793,"11,079.52"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000001,CPA430Y-NASNN-NNNNN,BOTTOM WORKS: CPA430Y-NASNN-NNNNN,,0,,1,ST,90ZB31794,"11,079.52"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000001,CPA430Y-NASNN-NNNNN,BOTTOM WORKS: CPA430Y-NASNN-NNNNN,,0,,1,ST,90ZB31795,"11,079.52"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000001,CPA430Y-NASNN-NNNNN,BOTTOM WORKS: CPA430Y-NASNN-NNNNN,,0,,1,ST,90ZB31796,"11,079.52"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000002,CPA530Y-NAS7N-0NNNN,BOTTOM WORKS: CPA530Y-NAS7N-0NNNN,,0,,1,ST,90ZB31797,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000002,CPA530Y-NAS7N-0NNNN,BOTTOM WORKS: CPA530Y-NAS7N-0NNNN,,0,,1,ST,90ZB31798,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31807,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31810,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31811,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31812,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31822,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31823,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31829,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31835,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31836,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31856,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31857,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31858,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90ZB31859,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000005,CPA530Y-NCS4N-0NNNN,BOTTOM WORKS: CPA530Y-NCS4N-0NNNN,,0,,1,ST,90ZB31879,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000007,CPA530Y-NDS4N-0NNNN,BOTTOM WORKS: CPA530Y-NDS4N-0NNNN,,0,,1,ST,90ZB31881,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000007,CPA530Y-NDS4N-0NNNN,BOTTOM WORKS: CPA530Y-NDS4N-0NNNN,,0,,1,ST,90ZB31882,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000007,CPA530Y-NDS4N-0NNNN,BOTTOM WORKS: CPA530Y-NDS4N-0NNNN,,0,,1,ST,90ZB31883,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000007,CPA530Y-NDS4N-0NNNN,BOTTOM WORKS: CPA530Y-NDS4N-0NNNN,,0,,1,ST,90ZB31884,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000007,CPA530Y-NDS4N-0NNNN,BOTTOM WORKS: CPA530Y-NDS4N-0NNNN,,0,,1,ST,90ZB31885,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000007,CPA530Y-NDS4N-0NNNN,BOTTOM WORKS: CPA530Y-NDS4N-0NNNN,,0,,1,ST,90ZB31886,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000007,CPA530Y-NDS4N-0NNNN,BOTTOM WORKS: CPA530Y-NDS4N-0NNNN,,0,,1,ST,90ZB31887,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000008,CPA530Y-NDS7N-0NNNN,BOTTOM WORKS: CPA530Y-NDS7N-0NNNN,,0,,1,ST,90ZB31888,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000044,CPA110Y-NFS5G-9NNNN/A1,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN/A1,,0,,1,ST,90ZB31961,"29,071.30"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000052,CPA110Y-NFS5J-9NNNN/K2,BOTTOM WORKS: CPA110Y-NFS5J-9NNNN/K2,,0,,1,ST,90ZB31962,"24,504.13"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32942,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32943,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32944,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32945,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32946,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32947,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32948,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32949,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32950,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32951,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32952,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32953,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90ZB32954,"11,508.82"
